ICPSR_ID,Congress,Party,State,District,LastName,FirstName,NumChildren,NumDaughters,NumSons,Female,AAUWrating
20301,114,R,AL,3,ROGERS,Mike Dennis,3,1,2,0,22
21192,114,R,AL,2,ROBY,Martha,2,1,1,1,22
21376,114,R,AL,1,BYRNE,Bradley,4,2,2,0,22
21500,114,R,AL,6,PALMER,Gary James,3,2,1,0,22
29701,114,R,AL,4,ADERHOLT,Robert,2,1,1,0,22
14066,114,R,AK,1,YOUNG,Donald Edwin,2,2,0,0,22
20304,114,R,AZ,8,FRANKS,Trent,2,1,1,0,22
20305,114,D,AZ,3,GRIJALVA,Raul M.,3,3,0,0,100
21103,114,R,AZ,4,GOSAR,Paul,3,2,1,0,22
21106,114,R,AR,1,CRAWFORD,Rick,2,1,1,0,29
21108,114,R,AR,3,WOMACK,Steve,3,0,3,0,22
15448,114,D,CA,12,PELOSI,Nancy,5,4,1,1,89
20103,114,D,CA,17,HONDA,Mike,2,1,1,0,100
20104,114,D,CA,28,SCHIFF,Adam,2,1,1,0,89
20107,114,R,CA,49,ISSA,Darrell,1,0,1,0,29
20108,114,D,CA,53,DAVIS,Susan A.,2,0,2,1,100
20538,114,D,CA,6,MATSUI,Doris,1,0,1,0,100
20702,114,D,CA,9,McNERNEY,Jerry,3,1,2,0,89
20703,114,R,CA,23,MCCARTHY,Kevin,2,1,1,0,22
20762,114,D,CA,14,SPEIER,Karen Lorraine Jacqueline (Jackie),2,1,1,1,100
20963,114,R,CA,50,HUNTER,Duncan Duane,3,2,1,0,22
21110,114,D,CA,37,BASS,Karen,5,3,2,1,89
21195,114,D,CA,44,HAHN,Janice,3,1,2,1,89
21304,114,D,CA,7,BERA,Ami,1,1,0,0,78
21307,114,R,CA,21,VALADAO,David G.,3,1,2,0,22
21308,114,D,CA,26,BROWNLEY,Julia,2,1,1,1,100
21309,114,D,CA,29,CARDENAS,Antonio,4,2,2,0,78
21314,114,D,CA,51,VARGAS,Juan,2,2,0,0,100
21504,114,D,CA,11,DESAULNIER,Mark James,2,0,2,0,100
21506,114,D,CA,31,AGUILAR,Peter Rey,2,0,2,0,89
21507,114,D,CA,33,LIEU,Ted,2,0,2,0,100
21509,114,R,CA,45,WALTERS,Mimi,4,2,2,1,22
29106,114,D,CA,43,WATERS,Maxine,2,1,1,1,78
29313,114,D,CA,20,FARR,Sam,1,1,0,0,89
29316,114,D,CA,34,BECERRA,Xavier,3,3,0,0,89
29317,114,D,CA,40,ROYBAL-ALLARD,Lucille,2,1,1,1,100
29504,114,D,CA,19,LOFGREN,Zoe,2,1,1,1,100
29774,114,D,CA,24,CAPPS,Lois,3,2,1,1,100
29901,114,D,CA,5,THOMPSON,Michael,2,0,2,0,88
29903,114,D,CA,32,"NAPOLITANO, Grace Flores",,5,2,3,1,100
21111,114,R,CO,3,TIPTON,Scott,2,2,0,0,22
20706,114,D,CT,2,COURTNEY,Joe,2,1,1,0,89
20907,114,D,CT,4,HIMES,James A.,2,2,0,0,89
29109,114,D,CT,3,DeLAURO,Rosa L.,3,2,1,1,100
29908,114,D,CT,1,LARSON,John B.,3,2,1,0,89
21113,114,D,DE,1,CARNEY,"John C., Jr.",2,0,2,0,89
20110,114,R,FL,1,MILLER,Jeff,2,0,2,0,33
20111,114,R,FL,4,CRENSHAW,Ander,2,1,1,0,22
20504,114,D,FL,23,WASSERMAN SCHULTZ,Debbie,3,2,1,1,100
20709,114,R,FL,16,BUCHANAN,Vernon G.,2,0,2,0,22
20758,114,R,FL,12,BILIRAKIS,Gus,4,0,4,0,22
20908,114,D,FL,9,GRAYSON,Alan,5,3,2,0,100
20909,114,R,FL,8,POSEY,Bill,2,2,0,0,22
20910,114,R,FL,17,ROONEY,Thomas J.,3,0,3,0,22
21115,114,R,FL,11,NUGENT,Richard,3,0,3,0,22
21117,114,R,FL,15,ROSS,Dennis,2,0,2,0,22
21317,114,R,FL,3,YOHO,Ted,3,2,1,0,33
29331,114,R,FL,7,MICA,John L.,2,1,1,0,22
29337,114,D,FL,20,HASTINGS,Alcee Lamar,3,3,0,1,88
20321,114,D,GA,13,SCOTT,David,2,2,0,0,78
20506,114,R,GA,3,WESTMORELAND,Lynn A.,3,2,1,0,29
20712,114,D,GA,4,JOHNSON,Hank,2,0,2,0,89
20962,114,R,GA,14,GRAVES,Tom,3,2,1,0,22
21123,114,R,GA,8,SCOTT,Austin,2,1,1,0,22
21323,114,R,GA,9,COLLINS,Doug,3,1,2,0,22
21513,114,R,GA,1,CARTER,Buddy,3,0,3,0,22
21514,114,R,GA,10,HICE,Jody Brownlow,2,2,0,0,33
21515,114,R,GA,11,LOUDERMILK,Barry D.,3,1,2,0,22
21516,114,R,GA,12,ALLEN,Rick W.,4,3,1,0,22
29339,114,D,GA,2,BISHOP,"Sanford Dixon, Jr.",1,1,0,0,78
20954,114,D,IL,5,QUIGLEY,Mike,2,2,0,0,89
21328,114,R,IL,13,DAVIS,Rodney,3,1,2,0,22
21329,114,D,IL,17,BUSTOS,Cheri,3,0,3,1,100
21518,114,R,IL,10,DOLD,Robert,2,1,1,0,44
21519,114,R,IL,12,BOST,Mike,3,2,1,0,33
21562,114,R,IL,18,LaHOOD,Darin,3,0,3,0,14
29348,114,D,IL,4,GUTIÛRREZ,Luis V.,2,2,0,0,86
29717,114,D,IL,7,DAVIS,Danny K.,2,0,2,0,100
29718,114,R,IL,15,SHIMKUS,John M.,3,0,3,0,22
29911,114,D,IL,9,SCHAKOWSKY,Janice D.,3,2,1,1,100
15124,114,D,IN,1,VISCLOSKY,Peter,2,0,2,0,78
20757,114,D,IN,7,CARSON,Andr_,1,1,0,0,88
21100,114,R,IN,3,STUTZMAN,Marlin,2,0,2,0,43
21131,114,R,IN,4,ROKITA,Todd,2,0,2,0,22
21132,114,R,IN,8,BUCSHON,Larry,4,2,2,0,22
21133,114,R,IN,9,YOUNG,Todd,4,3,1,0,22
21331,114,R,IN,5,BROOKS,Susan,2,1,1,1,22
21332,114,R,IN,6,MESSER,Luke,3,2,1,0,22
20325,114,R,IA,4,KING,Steve,3,0,3,0,22
20915,114,R,KS,2,JENKINS,Lynn,2,1,1,1,22
21134,114,R,KS,1,HUELSKAMP,Tim,4,2,2,0,33
21136,114,R,KS,4,POMPEO,Mike,1,0,1,0,22
14854,114,R,KY,5,ROGERS,Harold Dallas (Hal),3,1,2,0,22
20723,114,D,KY,3,YARMUTH,John,1,0,1,0,100
20916,114,R,KY,2,GUTHRIE,Brett,3,2,1,0,22
21333,114,R,KY,6,BARR,Garland H. (Andy) IV,2,2,0,0,22
29525,114,R,KY,1,WHITFIELD,Wayne Edward (Ed),1,1,0,0,22
20514,114,R,LA,3,BOUSTANY,Charles W.,2,1,1,0,22
20759,114,R,LA,1,SCALISE,Steve,2,1,1,0,22
21523,114,R,LA,6,GRAVES,Garret,3,1,2,0,33
14873,114,D,MD,5,HOYER,Steny Hamilton,3,3,0,0,78
20329,114,D,MD,2,RUPPERSBERGER,C. A. (Dutch),2,1,1,0,89
20330,114,D,MD,8,VAN HOLLEN,Christopher,3,1,2,0,100
21334,114,D,MD,6,DELANEY,John,4,4,0,0,89
20754,114,D,MA,3,TSONGAS,Nicola S. (Niki),3,3,0,1,86
21140,114,D,MA,9,KEATING,William R.,2,1,1,0,88
21375,114,D,MA,5,CLARK,Katherine M.,3,0,3,1,100
29919,114,D,MA,7,CAPUANO,Michael Everett,2,0,2,0,89
10713,114,D,MI,13,CONYERS,"John, Jr.",2,0,2,0,78
15033,114,D,MI,9,LEVIN,Sander Martin,4,2,2,0,89
20331,114,R,MI,10,MILLER,Candice S.,1,1,0,1,22
21142,114,R,MI,2,HUIZENGA,Bill,5,1,4,0,22
21143,114,R,MI,3,AMASH,Justin,3,2,1,0,33
21372,114,D,MI,5,KILDEE,Dan,3,1,2,0,89
21528,114,R,MI,11,TROTT,David A.,3,2,1,0,22
21530,114,D,MI,14,LAWRENCE,Brenda L,2,1,1,1,100
20122,114,D,MN,4,McCOLLUM,Betty,2,1,1,1,89
20333,114,R,MN,2,KLINE,John,2,1,1,0,22
20726,114,D,MN,1,WALZ,Tim,2,1,1,0,89
20924,114,R,MN,3,PAULSEN,Erik,4,4,0,0,22
21531,114,R,MN,6,EMMER,Thomas Earl II,7,1,6,0,22
29127,114,D,MN,7,PETERSON,Collin Clark,3,0,3,0,78
20925,114,R,MS,3,HARPER,Gregg,2,1,1,0,22
21148,114,R,MS,4,PALAZZO,Steven,3,1,2,0,22
21561,114,R,MS,1,KELLY,Trent,3,1,2,0,14
29368,114,D,MS,2,THOMPSON,Bennie,1,1,0,0,78
20147,114,D,MO,1,CLAY,"William Lacy, Jr.",2,1,1,0,89
21149,114,R,MO,4,HARTZLER,Vicky,1,1,0,1,22
21150,114,R,MO,7,LONG,Billy,2,2,0,0,22
21337,114,R,MO,2,WAGNER,Ann,3,1,2,1,25
21532,114,R,MT,1,ZINKE,Ryan,3,1,2,0,22
21533,114,D,NE,2,ASHFORD,John Bradley,3,1,2,0,78
21340,114,D,NH,2,KUSTER,Ann McLane,2,0,2,1,100
20336,114,R,NJ,5,GARRETT,Scott,2,2,0,0,22
20542,114,D,NJ,8,SIRES,Albio,1,1,0,0,89
21536,114,D,NJ,1,NORCROSS,Donald,3,0,3,0,100
21538,114,D,NJ,12,WATSON COLEMAN,Bonnie,3,0,3,1,89
29541,114,R,NJ,11,FRELINGHUYSEN,Rodney P.,2,2,0,0,22
29741,114,D,NJ,9,PASCRELL,"William J., Jr.",3,0,3,0,100
31103,114,D,NJ,10,PAYNE,"Donald, Jr.",3,1,2,0,88
21341,114,D,NM,1,LUJAN GRISHAM,Michelle,2,2,0,1,100
13035,114,D,NY,13,RANGEL,Charles B.,2,1,1,0,100
15444,114,D,NY,25,SLAUGHTER,Louise McIntosh,3,3,0,1,100
15612,114,D,NY,17,LOWEY,Nita M.,3,2,1,1,89
20519,114,D,NY,26,HIGGINS,Brian,2,1,1,0,89
21156,114,R,NY,19,GIBSON,Christopher,3,2,1,0,33
21344,114,D,NY,18,MALONEY,Sean Patrick,3,1,2,0,89
21345,114,R,NY,27,COLLINS,Chris,2,1,1,0,29
21539,114,R,NY,1,ZELDIN,Lee M,2,2,0,0,22
21542,114,R,NY,24,KATKO,John,3,0,3,0,25
29134,114,D,NY,15,SERRANO,Jos_,5,2,3,0,100
29375,114,R,NY,2,KING,Peter T.,2,1,1,0,22
29379,114,D,NY,12,MALONEY,Carolyn Bosher,2,2,0,1,89
29776,114,D,NY,5,MEEKS,Gregory W.,3,3,0,0,89
15438,114,D,NC,4,PRICE,David Eugene,2,1,1,0,89
20521,114,R,NC,5,FOXX,Virginia Ann,1,1,0,1,22
20522,114,R,NC,10,McHENRY,Patrick T.,1,1,0,0,22
21159,114,R,NC,2,ELLMERS,Renee,1,0,1,1,22
21545,114,R,NC,12,ADAMS,Alma,2,1,1,1,100
29546,114,R,NC,3,JONES,"Walter Beaman, Jr.",1,1,0,0,44
21350,114,R,ND,1,CRAMER,Kevin,5,2,3,0,22
20342,114,R,OH,10,TURNER,Michael R.,2,2,0,0,22
20738,114,R,OH,4,JORDAN,Jim,4,2,2,0,33
20755,114,R,OH,5,LATTA,Robert E.,2,2,0,0,22
21162,114,R,OH,6,JOHNSON,Bill,4,2,2,0,22
21163,114,R,OH,15,STIVERS,Steve,2,1,1,0,22
21165,114,R,OH,7,GIBBS,Bob,3,1,2,0,22
21351,114,R,OH,2,WENSTRUP,Brad,1,0,1,0,33
21352,114,D,OH,3,BEATTY,Joyce,2,1,1,1,100
21353,114,R,OH,14,JOYCE,David,3,1,2,0,33
29550,114,R,OH,1,CHABOT,Steve,2,1,1,0,22
21354,114,R,OK,1,BRIDENSTINE,Jim,3,1,2,0,22
29393,114,R,OK,3,LUCAS,Frank D.,3,2,1,0,22
20944,114,D,OR,5,SCHRADER,Kurt,4,2,2,0,89
21198,114,D,OR,1,BONAMICI,Suzanne,2,1,1,1,100
29588,114,D,OR,3,BLUMENAUER,Earl,2,1,1,0,100
29932,114,R,OR,2,WALDEN,Greg,1,0,1,0,22
20346,114,R,PA,18,MURPHY,Timothy,1,1,0,0,22
20524,114,R,PA,8,FITZPATRICK,Michael G.,6,3,3,0,22
20526,114,R,PA,15,DENT,Charles W.,3,1,2,0,33
20946,114,R,PA,5,THOMPSON,Glenn,3,0,3,0,22
21168,114,R,PA,7,MEEHAN,Patrick,3,0,3,0,33
21170,114,R,PA,10,MARINO,Thomas A.,2,1,1,0,22
21171,114,R,PA,11,BARLETTA,Lou,4,4,0,0,22
21356,114,R,PA,4,PERRY,Scott,2,2,0,0,22
21358,114,D,PA,17,CARTWRIGHT,Matt,2,0,2,0,100
21547,114,R,PA,6,COSTELLO,Ryan,1,0,1,0,33
21548,114,D,PA,13,BOYLE,Brendan Francis,1,1,0,0,100
29561,114,D,PA,14,DOYLE,Michael F.,4,1,3,0,100
29752,114,R,PA,16,PITTS,Joseph R.,3,2,1,0,22
29777,114,D,PA,1,BRADY,Robert A.,2,1,1,0,100
20138,114,R,SC,2,WILSON,Addison Graves (Joe),4,0,4,0,22
21174,114,R,SC,3,DUNCAN,Jeff,3,0,3,0,22
29565,114,R,SC,1,SANFORD,Mark,4,0,4,0,33
39301,114,D,SC,6,CLYBURN,James Enos,3,3,0,0,78
15455,114,R,TN,2,DUNCAN,"John J., Jr.",4,2,2,0,22
20351,114,R,TN,7,BLACKBURN,Marsha,2,1,1,1,22
20947,114,R,TN,1,ROE,David P. (Phil),3,1,2,0,22
21179,114,R,TN,4,DESJARLAIS,Scott,3,1,2,0,33
21181,114,R,TN,8,FINCHER,Stephen Lee,3,1,2,0,33
15085,114,R,TX,6,BARTON,Joe Linus,3,2,1,0,22
15445,114,R,TX,21,SMITH,Lamar Seeligson,2,0,2,0,25
20139,114,R,TX,7,CULBERSON,John,1,1,0,0,25
20352,114,R,TX,5,HENSARLING,Jeb,2,1,1,0,22
20356,114,R,TX,31,CARTER,John R.,4,2,2,0,22
20527,114,R,TX,1,GOHMERT,Louie,3,3,0,0,33
20531,114,R,TX,11,CONAWAY,K. Michael,4,3,1,0,22
20533,114,D,TX,28,CUELLAR,Henry,2,2,0,0,78
20948,114,R,TX,22,OLSON,Pete,2,1,1,0,22
21182,114,R,TX,17,FLORES,Bill,2,0,2,0,22
21360,114,R,TX,14,WEBER,Randy,3,1,2,0,22
21364,114,R,TX,25,WILLIAMS,Roger,2,2,0,0,22
21365,114,D,TX,33,VEASEY,Marc,1,0,1,0,100
21549,114,R,TX,4,RATCLIFFE,John,2,2,0,0,22
29571,114,D,TX,35,DOGGETT,"Lloyd Alton, II",2,2,0,0,78
29572,114,R,TX,13,THORNBERRY,William McClellan (Mac),2,1,1,0,22
29573,114,D,TX,18,JACKSON LEE,Sheila,2,1,1,1,100
29759,114,R,TX,32,SESSIONS,Pete,5,0,5,0,22
29762,114,R,TX,12,GRANGER,Kay,3,1,2,1,22
29763,114,D,TX,15,HINOJOSA,Rub_n,5,4,1,0,100
39304,114,D,TX,29,GREEN,Raymond Eugene (Gene),2,1,1,0,89
39305,114,D,TX,30,JOHNSON,Eddie Bernice,1,0,1,1,89
20357,114,R,UT,1,BISHOP,Robert (Rob),5,1,4,0,22
20949,114,R,UT,3,CHAFFETZ,Jason,3,2,1,0,13
21367,114,R,UT,2,STEWART,Chris,6,2,4,0,22
21552,114,R,UT,4,LOVE,Ludmya Bourdeau (Mia),3,2,1,1,22
20750,114,D,VT,1,WELCH,Peter,5,2,3,0,89
20143,114,R,VA,4,FORBES, J. Randy,4,1,3,0,22
20756,114,R,VA,1,WITTMAN,Robert J.,2,1,1,0,22
20952,114,D,VA,11,CONNOLLY,Gerald E. (Gerry),1,1,0,0,89
21185,114,R,VA,2,RIGELL,E. Scott,4,3,1,0,22
21191,114,R,VA,9,GRIFFITH,H. Morgan,3,1,2,0,33
21553,114,R,VA,7,BRAT,David A.,2,1,1,0,22
21554,114,D,VA,8,BEYER,Donald Sternoff Jr.,4,3,1,0,100
21555,114,R,VA,10,COMSTOCK,Barbara J.,3,1,2,1,22
39308,114,R,VA,6,GOODLATTE,Robert William,2,1,1,0,22
15613,114,D,WA,7,McDERMOTT,James A.,2,1,1,0,89
20145,114,D,WA,2,LARSEN,Richard Ray (Rick),2,0,2,0,89
20536,114,R,WA,8,REICHERT,David G.,3,2,1,0,33
21368,114,D,WA,6,KILMER,Derek,2,2,0,0,89
21556,114,R,WA,4,NEWHOUSE,Daniel Milton,2,2,0,0,25
31101,114,D,WA,1,DelBENE,Suzan K.,2,1,1,1,89
21188,114,R,WV,1,McKINLEY,David,4,2,2,0,22
21558,114,R,WV,3,JENKINS,Evan H.,3,1,2,0,22
14657,114,R,WI,5,SENSENBRENNER,"Frank James, Jr.",2,0,2,0,33
29769,114,D,WI,3,KIND,Ron,2,0,2,0,89
29939,114,R,WI,1,RYAN,Paul D.,3,1,2,0,29
20953,114,R,WY,1,LUMMIS,Cynthia M.,1,1,0,1,22
21376,113,R,ALABAMA,1,BYRNE,,4,2,2,0,67
21192,113,R,ALABAMA,2,ROBY,,2,1,1,1,22
20301,113,R,ALABAMA,3,ROGERS,,3,1,2,0,22
29701,113,R,ALABAMA,4,ADERHOLT,,2,1,1,0,13
21193,113,R,ALABAMA,5,BROOKS,,4,2,2,0,13
29301,113,R,ALABAMA,6,BACHUS,,5,2,2,0,44
14066,113,R,ALASKA,1,YOUNG,,2,2,0,0,50
21199,113,D,ARIZONA,2,BARBER,,2,2,0,0,89
20305,113,D,ARIZONA,3,GRIJALVA,,3,3,0,0,100
21103,113,R,ARIZONA,4,GOSAR,,3,2,0,0,22
29500,113,R,ARIZONA,5,SALMON,,4,2,2,0,22
21105,113,R,ARIZONA,6,SCHWEIKERT,,1,1,0,0,22
29101,113,D,ARIZONA,7,PASTOR,,2,2,0,0,89
20304,113,R,ARIZONA,8,FRANKS,,2,1,1,0,11
21106,113,R,ARKANSA,1,CRAWFORD,,2,1,1,0,38
21107,113,R,ARKANSA,2,GRIFFIN,,2,1,1,0,25
21108,113,R,ARKANSA,3,WOMACK,,3,0,3,0,33
21301,113,R,ARKANSA,4,COTTON,,1,0,1,0,33
21302,113,R,CALIFOR,1,LAMALFA,,4,3,1,0,22
21303,113,D,CALIFOR,2,HUFFMAN,,2,1,1,0,100
20958,113,D,CALIFOR,3,GARAMENDI,,6,4,2,0,100
20903,113,R,CALIFOR,4,MCCLINTOCK,,2,1,1,0,11
29901,113,D,CALIFOR,5,THOMPSON,,2,0,2,0,100
20538,113,D,CALIFOR,6,MATSUI,,1,0,1,1,100
21304,113,D,CALIFOR,7,BERA,,1,1,0,0,89
20702,113,D,CALIFOR,9,MCNERNEY,,3,1,2,0,89
21109,113,R,CALIFOR,10,DENHAM,,2,1,1,0,33
14256,113,D,CALIFOR,11,MILLER,,2,0,2,0,88
15448,113,D,CALIFOR,12,PELOSI,,4,3,1,1,86
29778,113,D,CALIFOR,13,LEE,,2,0,2,1,100
20762,113,D,CALIFOR,14,SPEIER,,2,1,1,1,100
20103,113,D,CALIFOR,17,HONDA,,2,1,1,0,100
29312,113,D,CALIFOR,18,ESHOO,,2,1,1,1,100
29504,113,D,CALIFOR,19,LOFGREN,,2,1,1,1,100
29313,113,D,CALIFOR,20,FARR,,1,1,0,0,100
21307,113,R,CALIFOR,21,VALADAO,,3,1,2,0,44
20307,113,R,CALIFOR,22,NUNES,,3,3,0,0,44
20703,113,R,CALIFOR,23,MCCARTHY,,2,1,1,0,44
29774,113,D,CALIFOR,24,CAPPS,,2,2,1,1,100
29315,113,R,CALIFOR,25,MCKEON,,6,3,3,0,44
21308,113,D,CALIFOR,26,BROWNLEY,,2,1,1,1,100
20104,113,D,CALIFOR,28,SCHIFF,,2,1,1,0,100
21309,113,D,CALIFOR,29,CARDENAS,,4,2,2,0,89
29707,113,D,CALIFOR,30,SHERMAN,,3,3,0,0,100
29905,113,R,CALIFOR,31,MILLER,,4,2,2,0,29
29903,113,D,CALIFOR,32,NAPOLITA,,5,2,3,1,100
14280,113,D,CALIFOR,33,WAXMAN,,2,1,1,0,100
29316,113,D,CALIFOR,34,BECERRA,,3,3,0,0,89
21110,113,D,CALIFOR,37,BASS,,5,3,3,1,100
20310,113,D,CALIFOR,38,SANCHEZ,,1,0,1,1,100
29317,113,D,CALIFOR,40,ROYBAL-A,,3,2,1,1,40
29106,113,D,CALIFOR,43,WATERS,,2,1,1,1,100
21195,113,D,CALIFOR,44,HAHN,,3,1,2,1,100
20539,113,R,CALIFOR,45,CAMPBELL,,2,0,2,0,0
21313,113,D,CALIFOR,47,LOWENTHAL,,2,0,2,0,100
15621,113,R,CALIFOR,48,ROHRABAC,,3,1,2,1,22
20107,113,R,CALIFOR,49,ISSA,,1,0,1,0,44
20963,113,R,CALIFOR,50,HUNTER,,3,2,1,0,33
21314,113,D,CALIFOR,51,VARGAS,,2,2,0,0,100
21315,113,D,CALIFOR,52,PETERS,,2,1,1,0,100
20108,113,D,CALIFOR,53,DAVIS,,2,0,2,1,100
29710,113,D,COLORAD,1,DEGETTE,,2,2,0,1,89
20904,113,D,COLORAD,2,POLIS,,2,1,1,0,100
21111,113,R,COLORAD,3,TIPTON,,2,2,0,0,44
21112,113,R,COLORAD,4,GARDNER,,3,2,1,0,44
20704,113,R,COLORAD,5,LAMBORN,,5,1,4,0,11
20705,113,D,COLORAD,7,PERLMUTTER,,3,3,0,0,88
29908,113,D,CONNECT,1,LARSON,,3,2,1,0,89
20706,113,D,CONNECT,2,COURTNEY,,2,1,1,0,100
29109,113,D,CONNECT,3,DELAURO,,3,2,1,1,100
20907,113,D,CONNECT,4,HIMES,,2,2,0,0,100
21316,113,D,CONNECT,5,ESTY,,3,1,2,1,89
21113,113,D,DELAWAR,1,CARNEY,,2,0,2,0,88
20110,113,R,FLORIDA,1,MILLER,,2,0,2,0,22
21114,113,R,FLORIDA,2,SOUTHERLA,,4,4,0,0,22
21317,113,R,FLORIDA,3,YOHO,,3,2,1,0,11
20111,113,R,FLORIDA,4,CRENSHAW,,2,2,0,0,44
29328,113,D,FLORIDA,5,BROWN,,1,1,0,1,100
29331,113,R,FLORIDA,7,MICA,,2,1,1,0,11
20909,113,R,FLORIDA,8,POSEY,,2,2,0,0,22
20908,113,D,FLORIDA,9,GRAYSON,,5,3,2,0,100
21116,113,R,FLORIDA,10,WEBSTER,,1,0,1,0,50
21115,113,R,FLORIDA,11,NUGENT,,3,0,3,0,33
20758,113,R,FLORIDA,12,BILIRAKIS,,4,0,4,0,33
13047,113,R,FLORIDA,13,YOUNG,,2,1,1,0,25
20708,113,D,FLORIDA,14,CASTOR,,2,2,0,1,88
21117,113,R,FLORIDA,15,ROSS,,2,0,2,0,22
20709,113,R,FLORIDA,16,BUCHANAN,,2,0,2,0,44
20910,113,R,FLORIDA,17,ROONEY,,3,0,3,0,22
21319,113,D,FLORIDA,18,MURPHY,,2,1,1,0,100
21320,113,R,FLORIDA,19,RADEL,,1,0,1,0,0
29337,113,D,FLORIDA,20,HASTINGS,,3,2,1,0,100
20959,113,D,FLORIDA,21,DEUTCH,,3,2,1,0,100
21321,113,D,FLORIDA,22,FRANKEL,,1,0,1,1,100
20504,113,D,FLORIDA,23,WASSERMA,,3,2,1,1,100
21118,113,D,FLORIDA,24,WILSON,,3,2,1,1,100
20316,113,R,FLORIDA,25,DIAZ-BAL,,1,0,1,0,44
21322,113,D,FLORIDA,26,GARCIA,,1,1,0,0,89
15634,113,R,FLORIDA,27,ROS-LEHT,,4,2,2,1,44
29338,113,R,GEORGIA,1,KINGSTON,,3,2,1,0,13
29339,113,D,GEORGIA,2,BISHOP,,1,1,0,0,100
20506,113,R,GEORGIA,3,WESTMORE,,3,2,1,0,22
20712,113,D,GEORGIA,4,JOHNSON,,2,0,2,0,100
15431,113,D,GEORGIA,5,LEWIS,,1,0,1,0,100
20505,113,R,GEORGIA,6,PRICE,,1,0,1,0,22
21123,113,R,GEORGIA,8,SCOTT,,1,0,1,0,11
21323,113,R,GEORGIA,9,COLLINS,,3,1,2,0,22
20753,113,R,GEORGIA,10,BROUN,,3,2,1,0,11
20319,113,R,GEORGIA,11,GINGREY,,4,2,2,0,25
20507,113,D,GEORGIA,12,BARROW,,2,1,1,0,89
20321,113,D,GEORGIA,13,SCOTT,,2,2,0,0,89
20962,113,R,GEORGIA,14,GRAVES,,3,2,1,0,22
21125,113,R,IDAHO,1,LABRADOR,,5,1,4,0,22
21371,113,D,ILLINOI,2,KELLY,,2,1,1,0,83
29348,113,D,ILLINOI,4,GUTIERRE,,2,2,0,0,100
20954,113,D,ILLINOI,5,QUIGLEY,,2,2,0,0,100
20715,113,R,ILLINOI,6,ROSKAM,,4,2,2,0,33
29717,113,D,ILLINOI,7,DAVIS,,2,0,2,0,89
21325,113,D,ILLINOI,8,DUCKWORTH,,1,1,0,1,89
29911,113,D,ILLINOI,9,SCHAKOWS,,3,2,1,1,100
21326,113,D,ILLINOI,10,SCHNEIDER,,2,0,2,0,89
20749,113,D,ILLINOI,11,FOSTER,,2,1,1,0,89
21327,113,D,ILLINOI,12,ENYART,,2,0,2,0,100
21328,113,R,ILLINOI,13,DAVIS,,3,1,2,0,44
21129,113,R,ILLINOI,14,HULTGREN,,4,1,3,0,22
29718,113,R,ILLINOI,15,SHIMKUS,,3,0,3,0,44
21329,113,D,ILLINOI,17,BUSTOS,Cheri,3,0,0,1,100
